"Model","Variable","Dependent","ImportanceScaled","ImportanceRaw"
"Adaptive Boosting","smfriend","welloff",18.6050649543136,1.17729870142842
"Adaptive Boosting","smfun","welloff",16.2308715738882,1.02706354822801
"Adaptive Boosting","smharm","welloff",5.17184267374011,0.327265918110897
"Adaptive Boosting","smheart","welloff",5.71698556429111,0.361761686801553
"Adaptive Boosting","smkbroth","welloff",7.83212884984482,0.495604565046387
"Adaptive Boosting","smkdad","welloff",11.7554646325456,0.743866967439686
"Adaptive Boosting","smkgf","welloff",5.00456854414273,0.316681079195196
"Adaptive Boosting","smkmum","welloff",8.10368685631454,0.512788320607808
"Adaptive Boosting","smksist","welloff",6.46980334645171,0.409398789898277
"Adaptive Boosting","smlot","welloff",15.0041557317086,0.949438935168824
"Adaptive Boosting","smokstat3","welloff",5.61726372197513,0.355451448393305
"Adaptive Boosting","smpreg","welloff",4.76989399651268,0.301831249814778
"Adaptive Boosting","smrelax","welloff",10.0843606930268,0.638122187575791
"Adaptive Boosting","smskin","welloff",5.51785629014386,0.349161105376784
"Adaptive Boosting","smslim","welloff",9.42614746019977,0.59647150878627
"Adaptive Boosting","smsmell","welloff",9.1751443847564,0.580588436327256
"Adaptive Boosting","smsport","welloff",10.4689575922499,0.662458863160671
"Adaptive Boosting","smwind","welloff",12.2166317374768,0.773048882961629
"Adaptive Boosting","snifdam","welloff",4.6409040994201,0.293668975793301
"Adaptive Boosting","sobeys","welloff",1.04917056366349,0.0663898322962621
"Adaptive Boosting","socialnet2","welloff",0.587586302643656,0.0371815198053967
"Adaptive Boosting","soldbest","welloff",3.43658946253795,0.217461875114307
"Adaptive Boosting","somatic","welloff",20.2700872499772,1.28265864461312
"Adaptive Boosting","spopular","welloff",2.5093371792703,0.158786836265038
"Adaptive Boosting","sports","welloff",2.76586359083033,0.17501941658407
"Adaptive Boosting","sreflect","welloff",4.22973007797903,0.267650542496112
"Adaptive Boosting","sshares","welloff",6.04558631449111,0.382555015792816
"Adaptive Boosting","ssomatic","welloff",7.23658114059091,0.457919260186393
"Adaptive Boosting","ssteals","welloff",11.0232440311406,0.697533220940543
"Adaptive Boosting","stantrum","welloff",5.26781173876512,0.333338686784841
"Adaptive Boosting","steals","welloff",4.40144198311691,0.278516196737849
"Adaptive Boosting","stepma","welloff",0,0
"Adaptive Boosting","steppa","welloff",1.42890817425304,0.0904190198819235
"Adaptive Boosting","stimulants2","welloff",0,0
"Adaptive Boosting","street2","welloff",1.56617223787569,0.0991048699046221
"Adaptive Boosting","stupid","welloff",2.55765607874424,0.161844378807609
"Adaptive Boosting","subsinfo","welloff",11.5041431369338,0.727963745862587
"Adaptive Boosting","subuse2","welloff",15.8587515815399,1.00351639131978
"Adaptive Boosting","talkma","welloff",15.4080858284792,0.974998984519019
"Adaptive Boosting","talkoth","welloff",22.3623797480645,1.41505556163842
"Adaptive Boosting","talkpa","welloff",20.2590270131582,1.28195877054783
"Adaptive Boosting","tantrum","welloff",3.84167959972131,0.243095329963217
"Adaptive Boosting","theatre2","welloff",1.31731333282348,0.0833574771125889
"Adaptive Boosting","Truant1","welloff",42.9067722857795,2.71507180536993
"Adaptive Boosting","volwork2","welloff",0.555275416447161,0.035136938695116
"Adaptive Boosting","whnlvskl","welloff",48.6688060170461,3.0796840680019
"Adaptive Boosting","withfrev2","welloff",15.7382468152745,0.995891042782234
"Adaptive Boosting","wsport2","welloff",2.31251371504749,0.146332162797937
"Adaptive Boosting","wwbands","welloff",9.26792746763751,0.586459601155688
"Adaptive Boosting","wwcheer","welloff",6.25800021037267,0.395996226796421
"Adaptive Boosting","wwclose","welloff",20.3467403584289,1.28750913050297
"Adaptive Boosting","wwconf","welloff",10.8667636839192,0.687631395279884
"Adaptive Boosting","wwenerg","welloff",11.7965988382794,0.746469874073641
"Adaptive Boosting","wwintr","welloff",15.6227604155268,0.988583248437552
"Adaptive Boosting","wwopti","welloff",13.6650788213087,0.864704293736622
"Adaptive Boosting","youth","welloff",1.42999977070632,0.0904880943565401
"Adaptive Boosting","afraid","helptch",26.6476897647397,1.30304585259056
"Adaptive Boosting","agefr","helptch",9.26349046952583,0.452975584127366
"Adaptive Boosting","ahome","helptch",0,0
"Adaptive Boosting","alcok","helptch",10.5288235718779,0.51484912985391
"Adaptive Boosting","aldecs","helptch",10.1167663030725,0.494699934186782
"Adaptive Boosting","alevr","helptch",8.17810426043994,0.399901264713764
"Adaptive Boosting","allife","helptch",10.3416071408822,0.505694430287101
"Adaptive Boosting","alrisk","helptch",19.7260498040803,0.964584457869708
"Adaptive Boosting","avoidal","helptch",18.1233514200599,0.886214081274634
"Adaptive Boosting","avoiddrg","helptch",9.1884132705917,0.449304382850298
"Adaptive Boosting","books2","helptch",2.50610481429076,0.122546063589341
"Adaptive Boosting","bruv","helptch",0,0
"Adaptive Boosting","bullied","helptch",7.63565484149572,0.373376020993361
"Adaptive Boosting","candang","helptch",45.0919859904936,2.20495381958896
"Adaptive Boosting","canok","helptch",2.85766550551235,0.139737036040405
"Adaptive Boosting","carer15","helptch",0.235262676215505,0.0115041137606461
"Adaptive Boosting","carsmk","helptch",3.94193382868572,0.192756691931021
"Adaptive Boosting","church2","helptch",3.10478983471678,0.151821172980116
"Adaptive Boosting","cigok","helptch",0.838542074460771,0.0410038837135743
"Adaptive Boosting","cinema2","helptch",1.12879929548849,0.0551971766925813
"Adaptive Boosting","classyr","helptch",0,0
"Adaptive Boosting","closefr","helptch",2.80081243302746,0.136956976644544
"Adaptive Boosting","clubdk","helptch",0,0
"Adaptive Boosting","cmpgame2","helptch",1.2646236363889,0.0618388535378778
"Adaptive Boosting","cokedang","helptch",25.1406861160304,1.2293548545481
"Adaptive Boosting","cokeok","helptch",1.54198458405568,0.07540153141797
"Adaptive Boosting","comp","helptch",2.73934794034883,0.133951423331159
"Adaptive Boosting","concert2","helptch",0.775279308769059,0.0379103966163525
"Adaptive Boosting","conduct2","helptch",0,0
"Adaptive Boosting","dadscore2","helptch",1.43339947957983,0.0700918264758329
"Adaptive Boosting","density","helptch",3.05369542052392,0.149322706317815
"Adaptive Boosting","dgclass","helptch",3.11082098867534,0.152116090484088
"Adaptive Boosting","dgtake","helptch",6.31320136289902,0.308709344979685
"Adaptive Boosting","difhome","helptch",2.370813327911,0.115930442806663
"Adaptive Boosting","drama","helptch",0,0
"Adaptive Boosting","drgdecs","helptch",49.9733854943197,2.4436494601662
"Adaptive Boosting","drglife","helptch",7.75243158230559,0.379086288905317
"Adaptive Boosting","drgrisk","helptch",13.3853822171767,0.654532041517178
"Adaptive Boosting","drinkloc","helptch",42.6775733346491,2.0868914124754
"Adaptive Boosting","drugease","helptch",14.342099700462,0.701314586634667
"Adaptive Boosting","drunkok","helptch",1.70554742036772,0.0833995934404556
"Adaptive Boosting","dsport2","helptch",2.79391749444267,0.136619820920874
"Adaptive Boosting","ecig","helptch",32.6431231061142,1.59621665347171
"Adaptive Boosting","emotion1","helptch",100,4.88990176669932
"Adaptive Boosting","emotion2","helptch",20.0454057466901,0.980200649749446
"Adaptive Boosting","excite","helptch",4.49014573198233,0.219563715475578
"Adaptive Boosting","exclax","helptch",0,0
"Adaptive Boosting","famstat2","helptch",6.12057059674408,0.299289889742267
"Adaptive Boosting","fights","helptch",1.55290803491611,0.0759356774345785
"Adaptive Boosting","films2","helptch",0,0
"Adaptive Boosting","fostpa","helptch",0,0
"Adaptive Boosting","frhouse2","helptch",4.33668310990966,0.212059544007623
"Adaptive Boosting","glueok","helptch",2.857327391317,0.139720502588393
"Adaptive Boosting","grandma","helptch",0,0
"Adaptive Boosting","grandpa","helptch",1.36681146223251,0.0668357378391562
"Adaptive Boosting","health","helptch",8.25215392838945,0.403522220735063
"Adaptive Boosting","helpadv","helptch",23.5655199345,1.15233077560899
"Adaptive Boosting","helpout","helptch",24.8979903647249,1.21748727071731
"Adaptive Boosting","heradd","helptch",11.2888266714799,0.552012534848317
"Adaptive Boosting","herdang","helptch",10.244857513038,0.50096346852587
"Adaptive Boosting","hobby2","helptch",0,0
"Adaptive Boosting","homesmk","helptch",1.15607086026693,0.0565307294204884
"Adaptive Boosting","hpbclass","helptch",35.5232373911096,1.73705141277666
"Adaptive Boosting","hpcclass","helptch",27.5351565222795,1.34644210524637
"Adaptive Boosting","hyper1","helptch",84.4212995566088,4.12811861848913
"Adaptive Boosting","hyper2","helptch",13.4486614005162,0.657626331421249
"Adaptive Boosting","injhepc","helptch",1.51395237784949,0.0740307840714485
"Adaptive Boosting","injhiv","helptch",0,0
"Adaptive Boosting","kind","helptch",3.90417426927122,0.190910286568113
"Adaptive Boosting","legalhi","helptch",7.16298732278959,0.350263043645536
"Adaptive Boosting","lies","helptch",3.49218072850347,0.170764207139424
"Adaptive Boosting","likeskl","helptch",6.50419070587965,0.318048536236302
"Adaptive Boosting","loner","helptch",0,0
"Adaptive Boosting","longill","helptch",0.966965204712914,0.0472836486286244
"Adaptive Boosting","mags2","helptch",0,0
"Adaptive Boosting","mahome","helptch",4.74986670435026,0.232263815891886
"Adaptive Boosting","mumscore2","helptch",7.18622324775265,0.351399257550814
"Adaptive Boosting","museum2","helptch",0,0
"Adaptive Boosting","music2","helptch",0,0
"Adaptive Boosting","noclubs","helptch",8.35734509074071,0.408665965241289
"Adaptive Boosting","nothin2","helptch",2.39516609308129,0.117121269100965
"Adaptive Boosting","npsoff","helptch",0.62336722757826,0.0304820450743739
"Adaptive Boosting","numeffects","helptch",18.0186983480954,0.881096648859739
"Adaptive Boosting","offerany","helptch",3.89907736744731,0.190661053075779
"Adaptive Boosting","oldbest","helptch",60.2818209803535,2.94772182911682
"Adaptive Boosting","othdrgoff","helptch",8.40699228838743,0.411093664436132
"Adaptive Boosting","owncash","helptch",10.0735428781462,0.492586351167685
"Adaptive Boosting","parsmoke2","helptch",3.85095809727371,0.188308068033437
"Adaptive Boosting","peer2","helptch",3.61402395194901,0.176722221075291
"Adaptive Boosting","peerviews","helptch",13.0642758545797,0.638830255819563
"Adaptive Boosting","pressu1","helptch",2.92118654002759,0.142843152229392
"Adaptive Boosting","prosoc1","helptch",85.8059543413282,4.19582687726982
"Adaptive Boosting","prosoc2","helptch",11.2111868434367,0.548216023525172
"Adaptive Boosting","publib2","helptch",0,0
"Adaptive Boosting","safraid","helptch",51.780956067552,2.53203788556102
"Adaptive Boosting","sattends","helptch",2.0359746691656,0.0995571613170794
"Adaptive Boosting","sayno","helptch",9.7261200221165,0.47559771479277
"Adaptive Boosting","sbullied","helptch",5.68989260447493,0.278230158989513
"Adaptive Boosting","schact","helptch",7.4863461863257,0.366074974426367
"Adaptive Boosting","schdrg","helptch",20.6804600744681,1.01125418254296
"Adaptive Boosting","schsm","helptch",37.2253565126452,1.82028336577195
"Adaptive Boosting","SDQscore2","helptch",2.31389931612683,0.113147403538929
"Adaptive Boosting","seefrnds2","helptch",0,0
"Adaptive Boosting","sellpun","helptch",5.97648663497889,0.292244325550381
"Adaptive Boosting","sex","helptch",33.7847336198083,1.65204028614966
"Adaptive Boosting","sfights","helptch",1.03038093133197,0.050384615364935
"Adaptive Boosting","sfriend","helptch",2.50837163841884,0.122656909062428
"Adaptive Boosting","shares","helptch",0.721001528694049,0.0352562664895394
"Adaptive Boosting","shelpout","helptch",7.40815573064539,0.362251537952666
"Adaptive Boosting","shops2","helptch",1.74724158459623,0.085438397113676
"Adaptive Boosting","sibsmoke2","helptch",1.35827541532408,0.0664183335305748
"Adaptive Boosting","simd","helptch",8.55263358867685,0.418215380952029
"Adaptive Boosting","sister","helptch",2.10548283369368,0.102956042282338
"Adaptive Boosting","skind","helptch",5.37982805284362,0.263068307001385
"Adaptive Boosting","slies","helptch",1.17470116502363,0.0574417330219277
"Adaptive Boosting","sloner","helptch",2.46914308573961,0.120738671371915
"Adaptive Boosting","smbkfrnd","helptch",10.9681349410501,0.536331024256376
"Adaptive Boosting","smclass","helptch",0.491270065935122,0.0240226236334264
"Adaptive Boosting","smcold","helptch",6.56425377582258,0.320985561354575
"Adaptive Boosting","smconf","helptch",11.8755489965185,0.580702680186001
"Adaptive Boosting","smcope","helptch",7.14922154368917,0.349589910570105
"Adaptive Boosting","smcost","helptch",59.1319835529213,2.89149590843865
"Adaptive Boosting","smeasy","helptch",14.1615126329709,0.69248405643099
"Adaptive Boosting","smfriend","helptch",52.7971767050287,2.58173007646656
"Adaptive Boosting","smfun","helptch",23.1852160118355,1.1337342873758
"Adaptive Boosting","smharm","helptch",36.459428815333,1.78283025376945
"Adaptive Boosting","smheart","helptch",7.82970074978294,0.382864675290905
"Adaptive Boosting","smkbroth","helptch",8.96859196067754,0.438555336733224
"Adaptive Boosting","smkdad","helptch",14.5303054138403,0.710517661138184
"Adaptive Boosting","smkgf","helptch",16.8061279356114,0.82180314683721
"Adaptive Boosting","smkmum","helptch",4.92961614450253,0.241053386941524
"Adaptive Boosting","smksist","helptch",13.4848475728887,0.659395799703395
"Adaptive Boosting","smlot","helptch",11.258401881567,0.550524792508852
"Adaptive Boosting","smokstat3","helptch",6.36753349063812,0.311366132653884
"Adaptive Boosting","smpreg","helptch",18.2583943169737,0.892817546276624
"Adaptive Boosting","smrelax","helptch",9.00469587544403,0.440320782699238
"Adaptive Boosting","smskin","helptch",9.23025414445852,0.451350360480714
"Adaptive Boosting","smslim","helptch",14.3784605321839,0.703092595587425
"Adaptive Boosting","smsmell","helptch",2.55988054497702,0.125175643994224
"Adaptive Boosting","smsport","helptch",14.245874202896,0.696609254329173
"Adaptive Boosting","smwind","helptch",7.77382395371574,0.380132354852841
"Adaptive Boosting","snifdam","helptch",1.49189828763743,0.0729523607245393
"Adaptive Boosting","sobeys","helptch",6.81217411422903,0.333108622362319
"Adaptive Boosting","socialnet2","helptch",2.48304238025074,0.121418333219774
"Adaptive Boosting","soldbest","helptch",57.4580489805439,2.80964215221058
"Adaptive Boosting","somatic","helptch",12.5151904690972,0.611980519854166
"Adaptive Boosting","spopular","helptch",6.65715375602299,0.325528279127658
"Adaptive Boosting","sports","helptch",3.18602890580877,0.155793683752694
"Adaptive Boosting","sreflect","helptch",0,0
"Adaptive Boosting","sshares","helptch",3.027141095376,0.148024225903272
"Adaptive Boosting","ssomatic","helptch",20.657940703267,1.01015300741275
"Adaptive Boosting","ssteals","helptch",7.55233145453567,0.369301589222328
"Adaptive Boosting","stantrum","helptch",8.1391090385833,0.397994436671269
"Adaptive Boosting","steals","helptch",1.93064631908248,0.0944067084655293
"Adaptive Boosting","stepma","helptch",2.33133280885351,0.113999884207768
"Adaptive Boosting","steppa","helptch",0,0
"Adaptive Boosting","stimulants2","helptch",0,0
"Adaptive Boosting","street2","helptch",1.24062547998861,0.060665367264085
"Adaptive Boosting","stupid","helptch",6.11329418154219,0.298934080186758
"Adaptive Boosting","subsinfo","helptch",13.0352224299339,0.637409571894523
"Adaptive Boosting","subuse2","helptch",11.0930017498019,0.542436888543549
"Adaptive Boosting","talkma","helptch",19.457073242132,0.951431768214995
"Adaptive Boosting","talkoth","helptch",10.3817886003095,0.50765926418152
"Adaptive Boosting","talkpa","helptch",9.11207601667284,0.44557156612227
"Adaptive Boosting","tantrum","helptch",14.7683266940582,0.722156667924678
"Adaptive Boosting","theatre2","helptch",2.90387688212472,0.14199672696179
"Adaptive Boosting","Truant1","helptch",26.8736580087957,1.31409547774883
"Adaptive Boosting","volwork2","helptch",0,0
"Adaptive Boosting","welloff","helptch",5.70514297431461,0.278975887093732
"Adaptive Boosting","whnlvskl","helptch",59.6249151414043,2.9155997788925
"Adaptive Boosting","withfrev2","helptch",10.5301054234473,0.514911811136451
"Adaptive Boosting","wsport2","helptch",0,0
"Adaptive Boosting","wwbands","helptch",0,0
"Adaptive Boosting","wwcheer","helptch",4.69074121936006,0.229372637756781
"Adaptive Boosting","wwclose","helptch",14.3644385249791,0.702406933209389
"Adaptive Boosting","wwconf","helptch",11.4718140724548,0.560960439001426
"Adaptive Boosting","wwenerg","helptch",16.597404958522,0.811596798293007
"Adaptive Boosting","wwintr","helptch",6.36661066830347,0.311321007548238
"Adaptive Boosting","wwopti","helptch",17.7812590360686,0.869486099746098
"Adaptive Boosting","youth","helptch",0.730823741190174,0.0357365630319163
"Adaptive Boosting","afraid","alrisk",8.92100742868242,0.5737094530533
"Adaptive Boosting","agefr","alrisk",7.29867154762741,0.469377129778205
"Adaptive Boosting","ahome","alrisk",0,0
"Adaptive Boosting","alcok","alrisk",0,0
"Adaptive Boosting","alevr","alrisk",4.39334548991945,0.28253578513925
"Adaptive Boosting","books2","alrisk",0,0
"Adaptive Boosting","bruv","alrisk",1.51872663981798,0.0976692191810154
"Adaptive Boosting","bullied","alrisk",4.93681861454431,0.317486509210527
"Adaptive Boosting","candang","alrisk",8.44501295019355,0.54309827667066
"Adaptive Boosting","canok","alrisk",5.8294161884168,0.374889405687962
"Adaptive Boosting","carer15","alrisk",0.819585211514114,0.0527074758302025
"Adaptive Boosting","carsmk","alrisk",0,0
"Adaptive Boosting","church2","alrisk",0.676387182169903,0.0434984191457254
"Adaptive Boosting","cigok","alrisk",1.36998985011209,0.0881039651496469
"Adaptive Boosting","cinema2","alrisk",0.936018074540309,0.0601952662729522
"Adaptive Boosting","classyr","alrisk",1.38298174063071,0.0889394728502238
"Adaptive Boosting","closefr","alrisk",4.5299274305109,0.291319361552576
"Adaptive Boosting","clubdk","alrisk",5.30894251815239,0.341417775148121
"Adaptive Boosting","cmpgame2","alrisk",2.41639924380056,0.155398490540656
"Adaptive Boosting","cokedang","alrisk",3.97779289179576,0.255811622460279
"Adaptive Boosting","cokeok","alrisk",11.2242698770098,0.721832123057988
"Adaptive Boosting","comp","alrisk",0,0
"Adaptive Boosting","concert2","alrisk",0,0
"Adaptive Boosting","conduct2","alrisk",0.71056852003474,0.0456966189351366
"Adaptive Boosting","dadscore2","alrisk",0.736399735721694,0.0473578228677571
"Adaptive Boosting","density","alrisk",0,0
"Adaptive Boosting","dgclass","alrisk",10.772186930436,0.692758695859659
"Adaptive Boosting","dgtake","alrisk",5.48213807247326,0.35255597086593
"Adaptive Boosting","difhome","alrisk",0,0
"Adaptive Boosting","drama","alrisk",0.573797044893273,0.0369008535662591
"Adaptive Boosting","drinkloc","alrisk",12.3424620957207,0.79374299762385
"Adaptive Boosting","drugease","alrisk",7.42296910568593,0.47737069828711
"Adaptive Boosting","drunkok","alrisk",2.66778974468621,0.17156539858539
"Adaptive Boosting","dsport2","alrisk",0,0
"Adaptive Boosting","ecig","alrisk",15.8944448225282,1.02217079389489
"Adaptive Boosting","emotion1","alrisk",72.2302460796763,4.64512279622624
"Adaptive Boosting","emotion2","alrisk",15.6418170709197,1.00592431833032
"Adaptive Boosting","excite","alrisk",3.08482852235152,0.198385137381608
"Adaptive Boosting","exclax","alrisk",1.73262894150936,0.111425263382441
"Adaptive Boosting","famstat2","alrisk",2.73125378418624,0.175646767161887
"Adaptive Boosting","fights","alrisk",9.10949411002085,0.585831020233126
"Adaptive Boosting","films2","alrisk",2.35787865525789,0.151635034998939
"Adaptive Boosting","fostpa","alrisk",1.28580666136537,0.082690149326909
"Adaptive Boosting","frhouse2","alrisk",0.619804385771126,0.0398595829006397
"Adaptive Boosting","glueok","alrisk",3.61118725373792,0.23223523584948
"Adaptive Boosting","grandma","alrisk",0.594131547427759,0.0382085642054927
"Adaptive Boosting","grandpa","alrisk",0,0
"Adaptive Boosting","health","alrisk",4.76015757561826,0.306125448385466
"Adaptive Boosting","helpadv","alrisk",8.52615049908242,0.548316227576681
"Adaptive Boosting","helpclw","alrisk",0,0
"Adaptive Boosting","helpdk","alrisk",3.72522045511253,0.239568704195242
"Adaptive Boosting","helpdsv","alrisk",0.716165248439048,0.0460565442033748
"Adaptive Boosting","helpfri","alrisk",1.19675066258105,0.0769629633827077
"Adaptive Boosting","helpkst","alrisk",0,0
"Adaptive Boosting","helpksw","alrisk",0,0
"Adaptive Boosting","helpoth","alrisk",0,0
"Adaptive Boosting","helpout","alrisk",59.7205300981805,3.84062371123264
"Adaptive Boosting","helppar","alrisk",0,0
"Adaptive Boosting","helptch","alrisk",1.04143343525273,0.0669745218022428
"Adaptive Boosting","helptft","alrisk",0,0
"Adaptive Boosting","helptfw","alrisk",0.405506243057163,0.0260780821867764
"Adaptive Boosting","helpweb","alrisk",2.88722096750464,0.185677007373118
"Adaptive Boosting","heradd","alrisk",2.95572106725507,0.190082244682479
"Adaptive Boosting","herdang","alrisk",2.92605393961232,0.188174353481889
"Adaptive Boosting","hobby2","alrisk",0.713690112957703,0.045897368388918
"Adaptive Boosting","homesmk","alrisk",1.91630715897006,0.123237598538488
"Adaptive Boosting","hpbclass","alrisk",1.69416474085347,0.108951632943633
"Adaptive Boosting","hpcclass","alrisk",1.55714316613836,0.100139783686165
"Adaptive Boosting","hyper1","alrisk",50.9410790285229,3.27601773914398
"Adaptive Boosting","hyper2","alrisk",15.2618475215267,0.981488499382532
"Adaptive Boosting","injhepc","alrisk",0.52371741617509,0.0336802356449416
"Adaptive Boosting","injhiv","alrisk",3.05733058728087,0.196616746825318
"Adaptive Boosting","kind","alrisk",100,6.43099400644747
"Adaptive Boosting","legalhi","alrisk",1.38513315809465,0.0890778303783833
"Adaptive Boosting","lies","alrisk",1.51958452261546,0.0977243895723034
"Adaptive Boosting","likeskl","alrisk",3.06479869368792,0.197097020300751
"Adaptive Boosting","loner","alrisk",6.91621332917166,0.444781264672151
"Adaptive Boosting","longill","alrisk",1.1865959762636,0.0763099161142592
"Adaptive Boosting","mags2","alrisk",0.386968086287514,0.0248858944360145
"Adaptive Boosting","mahome","alrisk",0.755182282585272,0.048565727330812
"Adaptive Boosting","mumscore2","alrisk",2.03181163133664,0.130665684233562
"Adaptive Boosting","museum2","alrisk",0.369253627329061,0.0237466786421218
"Adaptive Boosting","music2","alrisk",1.2618044837143,0.0811465707207518
"Adaptive Boosting","noclubs","alrisk",2.45025696827506,0.15757587877233
"Adaptive Boosting","nothin2","alrisk",0.920735162661204,0.0592124231259964
"Adaptive Boosting","npsoff","alrisk",0,0
"Adaptive Boosting","numeffects","alrisk",4.50261220399436,0.28956272097245
"Adaptive Boosting","offerany","alrisk",0.511928496478834,0.0329220909258504
"Adaptive Boosting","oldbest","alrisk",7.50294575159211,0.482513991591893
"Adaptive Boosting","othdrgoff","alrisk",1.34012834059029,0.0861835732620656
"Adaptive Boosting","owncash","alrisk",13.2815631380821,0.854136529372593
"Adaptive Boosting","parsmoke2","alrisk",0,0
"Adaptive Boosting","peer2","alrisk",3.7867148540389,0.243523405304497
"Adaptive Boosting","pressu1","alrisk",0,0
"Adaptive Boosting","prosoc1","alrisk",91.5196243258853,5.88562155512092
"Adaptive Boosting","prosoc2","alrisk",13.1914975628016,0.848344417624436
"Adaptive Boosting","publib2","alrisk",3.27956771562776,0.210908803229407
"Adaptive Boosting","safraid","alrisk",5.05207603871001,0.324898707250609
"Adaptive Boosting","sattends","alrisk",3.42806753003762,0.220458817393691
"Adaptive Boosting","sbullied","alrisk",4.60790253164049,0.296333935632741
"Adaptive Boosting","schact","alrisk",30.8271041460757,1.98248921999544
"Adaptive Boosting","schdrg","alrisk",67.310057606383,4.32870577040283
"Adaptive Boosting","schsm","alrisk",94.7004173910293,6.09017816649783
"Adaptive Boosting","SDQscore2","alrisk",5.35360206593798,0.344289827989519
"Adaptive Boosting","seefrnds2","alrisk",0,0
"Adaptive Boosting","sellpun","alrisk",1.93893543679829,0.124692821729384
"Adaptive Boosting","sex","alrisk",12.278974271336,0.789660099442843
"Adaptive Boosting","sfights","alrisk",4.38997952196901,0.282319319942098
"Adaptive Boosting","sfriend","alrisk",1.70475874870282,0.109632932953467
"Adaptive Boosting","shares","alrisk",81.2117964795708,5.22272576412951
"Adaptive Boosting","shelpout","alrisk",37.7428236821787,2.42723872886495
"Adaptive Boosting","shops2","alrisk",0.469196925265274,0.0301740261422455
"Adaptive Boosting","sibsmoke2","alrisk",1.98746015723877,0.127813443592557
"Adaptive Boosting","simd","alrisk",6.67912312009397,0.42953400753649
"Adaptive Boosting","sister","alrisk",3.05436664886314,0.196426136123319
"Adaptive Boosting","skind","alrisk",23.1088730282233,1.4861302394026
"Adaptive Boosting","slies","alrisk",10.89455875877,0.700628420805396
"Adaptive Boosting","sloner","alrisk",40.6453467119198,2.61389981094335
"Adaptive Boosting","smbkfrnd","alrisk",2.51875592429333,0.161981042528345
"Adaptive Boosting","smclass","alrisk",17.7277592799355,1.14007113677009
"Adaptive Boosting","smcold","alrisk",3.81564931325418,0.24538417864243
"Adaptive Boosting","smconf","alrisk",3.43300123027243,0.220776103360087
"Adaptive Boosting","smcope","alrisk",6.62468465990815,0.426033073424738
"Adaptive Boosting","smcost","alrisk",18.9997942296899,1.22187562814871
"Adaptive Boosting","smeasy","alrisk",16.3905844757714,1.05407750525857
"Adaptive Boosting","smfriend","alrisk",16.1845005797855,1.04082426225946
"Adaptive Boosting","smfun","alrisk",3.96601245329415,0.255054023166307
"Adaptive Boosting","smharm","alrisk",2.54551672357595,0.163702027926287
"Adaptive Boosting","smheart","alrisk",3.67446216076037,0.23630444132768
"Adaptive Boosting","smkbroth","alrisk",5.72729780453177,0.368322178540835
"Adaptive Boosting","smkdad","alrisk",3.43852199385194,0.221131143334996
"Adaptive Boosting","smkgf","alrisk",6.39079950835925,0.410991933346658
"Adaptive Boosting","smkmum","alrisk",1.59850959202882,0.102800056055861
"Adaptive Boosting","smksist","alrisk",4.85858782262683,0.312455491671118
"Adaptive Boosting","smlot","alrisk",15.9897812523847,1.02830187398492
"Adaptive Boosting","smokstat3","alrisk",1.68940519113218,0.108645546586323
"Adaptive Boosting","smpreg","alrisk",4.5519282825855,0.29273423503086
"Adaptive Boosting","smrelax","alrisk",7.20297974492389,0.46322319568168
"Adaptive Boosting","smskin","alrisk",8.33366751706605,0.535937658539777
"Adaptive Boosting","smslim","alrisk",6.41334694726432,0.41244195779125
"Adaptive Boosting","smsmell","alrisk",5.56537976992997,0.357909239440236
"Adaptive Boosting","smsport","alrisk",4.66827470579752,0.300216466534342
"Adaptive Boosting","smwind","alrisk",4.23671485312138,0.272462878274505
"Adaptive Boosting","snifdam","alrisk",3.34769424799746,0.215290016442903
"Adaptive Boosting","sobeys","alrisk",0.910541410952885,0.0585568635646022
"Adaptive Boosting","socialnet2","alrisk",1.68328621517006,0.108252035608943
"Adaptive Boosting","soldbest","alrisk",11.1834407840569,0.719206406537298
"Adaptive Boosting","somatic","alrisk",11.8441812233021,0.761698584583333
"Adaptive Boosting","spopular","alrisk",7.23744065314588,0.465439374624004
"Adaptive Boosting","sports","alrisk",1.71474731399643,0.11027529698883
"Adaptive Boosting","sreflect","alrisk",5.45005966836148,0.350493010620137
"Adaptive Boosting","sshares","alrisk",36.0621579799214,2.31915521828436
"Adaptive Boosting","ssomatic","alrisk",14.8448158429425,0.954669217127798
"Adaptive Boosting","ssteals","alrisk",2.23874870675052,0.143973795150546
"Adaptive Boosting","stantrum","alrisk",5.18563196491716,0.333487680860247
"Adaptive Boosting","steals","alrisk",4.66176728570009,0.299797974737901
"Adaptive Boosting","stepma","alrisk",0,0
"Adaptive Boosting","steppa","alrisk",0.522465054589826,0.0335996963464542
"Adaptive Boosting","stimulants2","alrisk",1.40323525215256,0.0902419749622891
"Adaptive Boosting","street2","alrisk",2.43783356033326,0.156776930152197
"Adaptive Boosting","stupid","alrisk",0.841767596318622,0.0541340236674675
"Adaptive Boosting","subuse2","alrisk",13.8312015521236,0.889483742836736
"Adaptive Boosting","talkma","alrisk",18.7725042987381,1.20725862631194
"Adaptive Boosting","talkoth","alrisk",20.7227665256547,1.33267987323496
"Adaptive Boosting","talkpa","alrisk",11.4765815459483,0.738058271364992
"Adaptive Boosting","tantrum","alrisk",1.6367655156633,0.105260292211906
"Adaptive Boosting","theatre2","alrisk",0.529143786357159,0.0340292051861181
